ID,mean_abs_value,zero_crossing_rate,slope_sign_changes,skewness,rms,fundamental_freq,mnf,mdf,ttp,s2,s3,s4,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,dmfcc0,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,ddmfcc0,ddmfcc1,ddmfcc2,ddmfcc3,ddmfcc4,ddmfcc5,ddmfcc6,ddmfcc7,ddmfcc8,ddmfcc9,ddmfcc10,ddmfcc11,ddmfcc12,jitter,shimmer
1,0.03247528975882774,166.14117647058825,150.23823529411766,0.37494513348649533,0.04881805043466725,1214.6139705882354,0.0,1524.7058823529412,0.00027460447606196325,0.0,0.0,0.0,-570.6831857134075,74.69588740152723,-15.62294881925739,-1.4316535879248637,-21.00920446703959,-13.89593953916092,-9.778912368805445,-6.507030660185106,-6.661394256987682,-7.251285413870804,0.37630064645547545,-6.86332669967255,-1.1053087030997237,0.01692910568183897,0.015123298383498582,-0.002112737934296572,0.0038610026381485905,-0.03177341996951077,-0.013072896251421873,0.019454319437162238,-0.019188881797428354,0.0013230522088151819,-0.0018034852567222676,0.02329438629137663,0.010878464948482587,-0.010039062922641874,0.007672138239581874,0.04788686191915218,0.009124775727528994,-0.015851097588710263,-0.014695177448696781,-0.018434308771422558,-0.012147589877578644,-0.017766290691519117,-0.026178381301446,0.005258895304394658,0.026431860640066508,0.0023001221867714485,0.0055605491231632545,0.0009201437560282979,4.216964432699006
10,0.03586063944982871,212.27722772277227,182.61881188118812,0.3027912371775137,0.05199903773636069,1960.2413366336634,0.0,2232.2772277227723,0.00027867645439245015,0.0,0.0,0.0,-545.7296473249382,33.53131214276449,-3.254433889068252,9.615459139259139,-13.24473608130549,-9.923895492188457,-15.100267284525177,-4.238647519939249,-3.532625771372962,-11.168796697031077,-0.787145723577682,-5.373991035008097,0.7062115780027158,-0.47841545138753316,-0.1785442065991879,0.08760580398427781,0.01940979080799701,-0.00015472296045517016,0.08292377256871211,0.042040933965259514,-0.01990938079503328,-0.02493328035058785,0.08003864350864574,0.1552868883055432,-0.020689905775047437,-0.04658734124313874,0.20984147952942964,0.061580257561650975,-0.12906489846560792,-0.09518367816743459,-0.06483827504767868,0.02543356919925092,0.06690792178290297,0.07383495904874351,0.03508972439412289,0.013175314061661652,-0.017677412577323456,0.043200111271178156,0.06339470085240986,0.0017078800140120755,4.154430883074488
100,0.02603955951634416,120.6728624535316,144.38661710037175,0.6489134802759622,0.03907156690352233,792.9832713754647,0.0,1190.7806691449814,0.00019581615503969365,0.0,0.0,0.0,-626.7207914538195,89.78159231513695,-4.334692426061296,-0.8294759620349572,-18.71841258957818,-8.67330848025616,-4.503913024371473,-10.053089426184597,-6.821143198920145,-5.3770531677601365,-6.91601668355957,-1.5220563972732726,-7.910434865269885,0.6831650661382113,0.24136104631968872,-0.1441163278333557,-0.08543476583238509,-0.0325218645819387,-0.07562049112623727,0.06551350634312995,-0.022370145342958687,-0.18526991275637203,-0.11043247861990048,-0.020901537820565617,0.007523742250578376,0.022189037872456106,0.08069182521081908,0.040645472972146525,-0.022592037960352293,-0.02573337359109115,0.0393546867691505,0.06033013631034626,0.016917508650048776,-0.015942810946420152,-0.06510362070956084,-0.004993214698312687,0.003242322424805002,0.02665703522766714,0.0025560182970997226,0.002138597345256994,5.878755149973557
101,0.03389321999433186,187.55040871934605,150.31062670299727,0.6264289485847375,0.05052974018969839,991.7404632152588,0.0,1200.8719346049047,0.00022227686609670793,0.0,0.0,0.0,-517.0385498927063,80.94098154875283,1.3137351566010271,13.577091303869251,-22.35380120524263,-10.149557805970716,-8.045472448211454,-10.407127121903747,-1.1446126322167858,-15.662147887721742,-0.6737859369718306,-10.989462500445761,-5.151345417083465,0.05038806988022368,0.028221636252044685,-0.06321871905262309,-0.09277350619639302,-0.09043408141882824,0.0013190766989378518,0.022933016856909277,0.034538832313159545,0.04677407056422381,-0.009820193724085826,-0.0494332129515061,-0.01604212654072094,-0.01779532376568096,0.014602620653517659,0.019593964520286767,0.03266671839017962,0.02490595643265864,-0.002637348211823849,-0.018134920048909563,-0.0168019925445213,-0.0034578479024801566,-0.026642133885245386,-0.005501024022819377,-0.009244717984755187,-0.004377654198459681,-0.006203935648648909,0.0014010492783386745,2.804221000082223
102,0.02893696408162397,150.5686274509804,147.37581699346404,0.9302389993269534,0.04521879037998994,836.3970588235294,0.0,1149.9346405228757,0.00021144341934373873,0.0,0.0,0.0,-538.3761972287671,92.1601287994084,-15.654104807400895,5.625596106949521,-20.74658544116609,-14.987535415406425,-9.798649689878632,-4.525785327289794,1.9570927388468635,-7.291903854468942,0.06620319704352075,-7.349265715413343,-3.0086128988438134,-0.06707095013557669,-0.15738830179828048,-0.09198179055626972,-0.07770036060816972,0.015792417043503766,0.069878431935531,0.08862382836790059,0.06793462931245266,0.018071352651008753,-0.020856463391343946,0.00998931781218175,-0.04183128750463329,-0.029164225924327356,0.36694916941472416,0.13394296955012372,-0.10827346853987507,0.033373069295324014,-0.04064943155788281,-0.0523691598974342,-0.07540988109903549,-0.004608660357563248,-0.009049457428004061,-0.06344394032291543,-0.021970585635932186,-0.0346846906857561,-0.007620938029056446,0.002054671510683876,3.789981746297232
103,0.022704392742798823,144.16317016317015,184.32867132867133,0.5689764716233258,0.034047369112483857,1112.9079254079254,0.0,1622.7505827505827,0.00015743565725710273,0.0,0.0,0.0,-581.5687981198598,64.82222609017772,0.8576396464746024,6.79663494794418,-17.57046524696907,-5.3511651094819035,-5.193947365915999,-2.176095308069723,-0.3341868491922436,-10.830628035244722,2.486033402923603,-6.451515013213282,-0.3871079856096118,0.034372743965672144,0.04215191227346584,0.006838903880276342,-0.030717321624866747,-0.011240370735262897,0.02296028494369077,0.041154231788317786,0.029154595494583394,0.007470663986260104,-0.0318587572792012,-0.036094156800069783,-0.03460964936885119,-0.021751604318039536,0.0129399761618514,-0.006253538389122544,0.0012527222719780004,0.015118127091867637,-0.015737973651625138,-0.0036566676720754935,-0.011566418133308446,0.013201371886321419,-0.0025318820046789513,-0.019470574143022393,0.005358677783617989,-0.02625707381052688,-0.0034305987038157158,0.00152758892082919,4.234813359185057
104,0.017353068819511545,78.57358490566038,156.55849056603773,0.5966761528059318,0.0259219660331957,564.1509433962265,0.0,1083.0188679245282,0.00011965038208046855,0.0,0.0,0.0,-664.3270252035035,89.906570250186,1.8111668490560588,3.192440478808694,-16.48139837807001,-6.354186538543765,-5.713554837910188,-4.343575989752937,-0.6352374573273847,-13.065984012969864,3.1370653708435814,-5.633769272913364,-0.09496293164511382,0.11186785924092592,0.05989967749281239,-0.09813185830902695,-0.11307187542855911,-0.08588735554665906,-0.005754593832976065,0.06416807889142884,0.17259278953783092,0.06208709559148131,-0.04524258937804254,-0.04014521046483264,0.002596048564602581,-0.031952131727461384,-0.04296063739410705,0.0036833426459636854,-0.008061214626009906,-0.0066876710320892116,-0.027684261001329823,-0.0380062857192387,0.008671855127905534,0.016545867999008635,0.033216970110864684,0.03126750171173084,-0.0032895972567591526,0.012716836954257595,-0.0015021486410690763,0.0031767460628350066,5.380879540770204
105,0.027973463346821242,151.43636363636364,166.13454545454545,0.5996038840409957,0.04156793810190974,1103.6931818181818,0.0,1431.0545454545454,0.00019226450355362882,0.0,0.0,0.0,-554.1769897455741,80.5370682301767,-2.4018892778873413,2.9140456257470513,-19.17641074633771,-8.980080050534744,-8.655873943013125,-5.628371773899215,-0.23525563093317695,-13.672502260356532,-0.4731982413252776,-9.16410054100683,-0.8195694341434338,-0.12409961683894427,-0.10877079654532,0.03487518148516343,0.021373776765548885,0.021596112298387673,-0.0027991329269158754,0.016966911436325994,0.0608044815204529,0.03144950166215886,0.019221745373880297,0.02116631867288639,0.01875824722776773,-0.03075821686119029,0.027356223599687698,0.03631197643430652,0.004141828302029586,0.007930186176974678,0.008407829198467658,0.0027740455342239356,-0.01519012016344248,-0.00749392634436792,0.021768474984008884,0.0033381134974565154,-0.015761206083152162,0.017914851886099207,0.016816210835536357,0.0016571274014650333,3.851253967918333
106,0.026503425615800127,168.6809116809117,185.05128205128204,0.4541587048691258,0.03870073319914432,1492.2542735042734,0.0,1838.7464387464388,0.00017485439040607685,0.0,0.0,0.0,-550.2626439336419,56.18681424230454,0.8715706521044415,2.8951901378095783,-15.480141647320293,-4.6647691173352115,-9.164558358491028,-7.570236178424422,1.3711262368972386,-9.830001918268021,-2.3786925402495718,-6.439773856697209,-1.4247792504240815,-0.0035589963899567588,0.004812760994823335,-0.034201148265952865,0.007785848045574632,0.03696445446245695,0.005349423430979422,0.0009598763971660375,0.015696544223467338,-0.0024933456788702596,-0.020459586671857773,-0.006353662198101165,0.005003097016265786,-0.05358182610486484,-0.06034872808441221,-0.04191041201422874,-0.020702398032441657,-0.03576696519620062,0.01277570960492153,-0.03091115065382765,0.00832655206067805,0.008562624258780788,0.01619354816197481,0.028160014580168518,0.02091784297933978,0.02618918941367878,0.009960843160501814,0.001645241918613027,3.6971648502548122
107,0.012855660635203587,96.52547770700637,166.56369426751593,0.7109268055237268,0.01970473069845207,1265.3264331210191,0.0,1464.7133757961783,5.552561306312569e-05,0.0,0.0,0.0,-601.5512400621656,79.5393989133436,-8.22265932222208,10.536103523594491,-22.677798547926464,-12.217868100482123,-6.120873700895355,-3.337709475246278,1.138639710318613,-16.148572010692295,-2.0164462012923683,-9.233595916303765,-5.796636509623782,-0.03483010431617597,0.0074721134038830085,0.021680645404766892,0.0172010299570139,0.019425673786618428,0.011669377825122498,-0.01475932935119323,-0.0013714169924401683,-0.0459030676524542,-0.010784924427728633,-0.011371405316677472,0.005255042710489988,0.009751792689187994,-0.023514889550100688,0.005435687047616507,0.026339220249595913,0.030167898121521798,-0.0036440520048791267,0.02014048455239932,0.0007376812680997162,-0.022921010644743882,-0.028165332290638317,-0.04567198490617539,0.008532122425020357,0.019372366505693347,0.015129027661437403,0.0009268468534372816,3.7114742423160907
108,0.021592654492893187,117.86531986531986,147.75420875420875,0.7082071586535779,0.031911352318976384,507.260101010101,0.0,850.7744107744107,0.0001168010862708833,0.0,0.0,0.0,-591.1972927680193,89.8010310788198,1.0380737832666698,16.709123695279736,-21.45774131499231,-7.736851647895409,-6.86595079827136,-9.42179131616309,-3.142682706623765,-18.246101575072707,0.9683515243069184,-14.414149469079788,-4.302703722907724,0.0012134773845937528,0.039746222691593336,-0.03918947894201853,-0.04328799633051162,-0.040638527117097846,-0.016338669351914553,-0.02281187259843159,-0.006472838352161945,0.01953398580532843,-0.08445719076242475,-0.04404405801630273,-0.018155660555473248,0.006627879259594256,-0.01791982985234848,0.02608914941179554,0.059456374986600315,0.01538259877950439,0.0014557962964011804,-0.017505357583500344,0.011869407097116416,0.025522657675174375,-0.01767976901852882,-0.00878623300439001,-0.03931755752457966,0.0006210505587047378,0.015206711783013024,0.001165950615758732,3.5616306616029076
109,0.021759497476669824,133.80612244897958,180.8545918367347,0.7288227988537426,0.03339674104582099,1141.7410714285713,0.0,1545.5102040816328,0.0001456733172651746,0.0,0.0,0.0,-589.144016676306,62.974251712754395,-3.2115809896735663,12.036670771539288,-16.247718478578875,-5.213794042950902,-6.535065252346196,-9.139348542286129,1.710888906860855,-12.017499788248596,0.36051878124642445,-6.7764049153015655,-4.18318404161945,-0.09330878851938938,-0.03078229808097322,-0.00039898264761247963,-0.06849447889067742,-0.03258921166832297,0.015423452846666076,0.003256694487952088,0.018994918014890606,0.03848171682959433,0.01492442940713865,-0.011299813183156513,-0.04755946978230792,-0.04274582844943723,0.0372255143665919,0.03171832248355172,0.006273899445054658,0.0265305424170567,0.04771428023724734,-0.01255867895636391,0.00329250181929592,-0.020967314186729855,-0.007932861258839068,0.024862062043406016,-0.01075452292552838,-0.043930654643579724,-0.05025417522140404,0.0022995422307190835,4.460954278171287
11,0.023346673027047595,148.37293729372936,132.76567656765675,0.5819430983209459,0.03521413228585827,1119.2244224422443,0.0,1301.7821782178219,0.00010817401024709317,0.0,0.0,0.0,-560.5967960193443,93.13084195125187,-4.424016456957504,15.146373939234088,-8.208960613372904,-11.391697057512259,-5.182887099774126,-6.011713057400512,-2.032961406019927,-1.7313726275585632,-1.382188718587799,-3.2415387484432427,-2.6027008274277033,0.26574557956765554,0.22723641653954896,0.01191497055015034,-0.0768325983055531,-0.07156709784018485,0.0601376777142834,0.05325559580297363,-0.015250601444248283,-0.03997947740441835,-0.016157315581066898,-0.04972825896487616,-0.015175620990258215,-0.053007770960779424,0.033601069795809485,0.028416189398601382,0.006172447282605222,-0.0063058086343501995,-0.0086818627606612,0.023290682996508126,-0.011150629470489531,-0.02521440313988202,0.0060809285796254615,-0.004452259885045717,-0.031054676397544577,-0.014474704727345373,0.022556243448379604,0.0013207127084184863,3.861628284234504
110,0.029923098274172596,168.60697674418606,163.64418604651163,0.6497862917090839,0.044331713126542174,1071.8023255813953,0.0,1453.4883720930231,0.00020102357356084456,0.0,0.0,0.0,-539.113991979538,74.92438009726953,-1.0586643526097494,8.940250611650763,-24.275577544922772,-9.909926993638058,-9.276877456117072,-9.369749425204715,-0.7567958222079266,-13.655650591702086,2.036394038697254,-11.525840092969258,-1.8524332347820254,-0.12155888478430753,-0.046738314719903654,-0.0020084353458846064,-0.040336905468864315,-0.04144913693751242,-0.02380026266205179,0.04773307437810826,0.05308997725482296,-0.002252812317861102,-0.002128508558856991,0.018210824612845185,0.023199308935208985,-0.011048370269434237,0.08377728097627922,0.030913137749457816,-0.0012005493191330934,-0.0029551007277501175,0.012358742927650584,0.03182668505936653,-0.01947223726604764,-0.016410630518191523,-0.021095093596033242,0.005125554590231377,-0.0018090516660521385,0.003845406587306239,-0.003946946781365633,0.0013788706250385551,3.679800493952674
111,0.02636953114563867,147.5367847411444,136.38692098092642,0.5109660388779764,0.039457247621863124,1204.0190735694823,0.0,1379.400544959128,0.00015933369648864982,0.0,0.0,0.0,-563.5029305989806,74.92424850034632,-1.5840970966554164,16.59063516434135,-14.39839332580833,-6.970231536086446,-11.897017248661417,-2.84627687507346,-4.599976729842102,-8.493477026803804,-3.274585780576487,-2.1472429542641636,-6.859566756227443,0.16050259383800342,0.005673651787268242,0.05817732521601134,-0.012251898159614916,-0.10261406213708697,0.02391284384715251,-0.0519128019044761,-0.005208745314566401,-2.896951922168436e-05,-0.059000545304152684,-0.018923709954063235,0.005945332680264801,0.004116525885629171,0.02322864779362212,0.04597261506034306,0.017566990638730972,-0.011782663428146897,-0.03450722655029413,-0.015495444052271736,-0.006911718171976947,0.01170806639177311,-0.013005248239331373,-0.0005557235069362166,0.007755031875139965,0.004737582559165799,0.013294464886404064,0.0012122916876138846,2.9601726176422165
112,0.025947704858808276,147.80523255813952,162.18023255813952,0.5609488317265504,0.0397208719045074,1464.0261627906978,0.0,1775.5813953488373,0.00014952575713999611,0.0,0.0,0.0,-553.6196326323338,74.95015646105013,5.607664636149708,10.605337738157875,-8.892403186961616,-6.580342563398274,-17.216176834233533,2.306985194484104,-8.794466520969797,-3.0865586079716776,0.02513323798882175,0.5301578989924237,-0.8570054699390648,-0.017921329119936873,0.07405634888489578,0.0998506006401207,-0.11435822661753503,-0.03748757380502982,0.022152438189858525,-0.01697377092541272,-0.005176480672690304,-0.08038483162206203,-0.03128942725455492,0.026905366265315343,0.023332173948189646,0.041626766838471545,0.03580590384379514,0.026843865590601132,-0.05806644480357905,0.004871163192184616,0.051034786870012075,0.01591287454628338,-0.033513833280535976,-0.02992293378352414,0.0049540307368221605,-0.005241392273583683,0.021813186662928676,-0.008075840289816592,-0.017519351929232128,0.001701401910510194,3.065123222594165
113,0.031218309888135388,160.63341645885288,154.9426433915212,0.692640409633263,0.05089028414835242,1393.7811720698255,0.0,1630.3241895261845,0.0002585513724302052,0.0,0.0,0.0,-539.1043367881481,80.28502583667371,-6.112204833717511,-1.627263636789619,-16.853363795967752,-5.02370505869417,-11.66399097493966,-0.47060897836184606,-8.184323989576743,0.27724568445249126,-1.033457505960815,0.22101983860244742,-6.517804694461122,0.24257573260602178,-0.004746584559807242,0.022684180483379373,-0.03518552027069512,-0.08299643371622965,0.0031684411268252765,-0.06292029673734267,-0.02512861530007169,-0.02435939859993082,-0.044692612204581754,-0.000614115807296636,-0.03516187412305931,0.01814896938073231,-0.028870826625695338,-0.010487579747943121,0.0012804746488160339,0.01284898761797292,-0.008022819956452754,-0.008934736463422866,0.014662718754064446,0.01179895320710826,0.006571011024660175,0.017691285768185138,0.01638408027353444,0.01299057145324354,7.000354143589498e-05,0.0009927239413087762,3.3682823583042163
114,0.022232723644618677,118.8586956521739,172.3695652173913,0.46295466215455816,0.03402694996441142,1477.5815217391305,0.0,1773.695652173913,0.00014756829454290387,0.0,0.0,0.0,-603.3164145845512,64.27266808391435,1.6366010785047584,10.597010297466245,-12.364016385048247,-2.3739309473982977,-9.451750405806512,-0.4812838576534261,-3.240417688988619,-4.218708982455435,1.6865550909334996,-0.6157997321351646,-4.232185284912475,-0.4505373803247237,-0.1673279728132904,0.08636746719505087,-0.012223726477460999,0.12464539536952836,0.09399774016471578,0.09771667814383647,0.03016888534239929,0.0019214985116298156,0.09438966194759447,0.008193278192946235,0.021933440043184586,-0.02792663596916318,0.05084043887212121,-0.000741444729833758,-0.007800179069909557,0.038012500964727726,0.018628926973735194,-0.03193289601602328,-0.035714734601083584,0.0027488057140497317,-0.004983212508044192,0.023785804831605764,0.04361568868449473,0.051623693365792214,0.07519781611722372,0.0018609977363981385,4.069318937737634
115,0.025802370373872025,164.02622950819674,161.11803278688524,0.7421973129529333,0.03999283719397677,1283.6065573770493,0.0,1519.0819672131147,0.000147542233718158,0.0,0.0,0.0,-536.0706409669037,71.80424443193583,-5.400027398191278,11.779136541342645,-5.981946150624004,-9.026718814354334,-14.20613778587197,-1.4834039043480116,-9.104362869019557,-3.891068212037908,-5.621856289396081,0.05770130582790514,-6.951309932051407,0.2469300325473495,-0.015543828516961669,-0.04122837392585904,-0.04151377836808256,-0.0931507782784648,0.01435085803659019,-0.0778817820057336,0.048095319753907795,-0.04470443118047699,-0.06701711045826539,-0.0004088674230465972,-0.03724114988300022,0.011633653023503382,-0.010010106888009667,-0.001974900576874717,-0.007920111011567395,0.008862850918654464,0.010322329904160729,-0.009426769056537086,-0.006074651140416753,-0.00800125747110607,-0.03708312483202377,0.0027040996892291327,-0.009761285955961024,0.0019380407719302541,-0.018320470188133903,0.0012497690731432867,3.1571305780368135
116,0.02467409259626936,147.98950131233596,180.16272965879264,0.5101897247070177,0.037152618878450554,1754.5931758530185,0.0,2008.0839895013123,0.00015040751479604094,0.0,0.0,0.0,-569.1837518672926,52.231290265045295,6.265896435497463,8.139787824841683,-9.486813591009254,-0.6147434660766414,-13.56196543365802,-1.6116494867974318,-6.660109541392961,-5.132410059918417,-1.0726341900158771,-2.887081852154258,-5.125526004377009,0.219333182459852,0.010627356564346433,0.0019189407459244611,-0.022961083495770144,-0.11468006967345415,-0.015662776349874296,-0.09630875423999635,-0.022191170524854538,-0.0032965481085684475,-0.028296878301882888,-0.034727867019708175,0.01923251076235944,-0.002689351402521099,0.0475464458171655,0.030777808944360684,-0.026152505172881795,-0.02156940275602381,-0.00485620963151976,-0.005671273291917126,-0.006689345598512167,-0.01738739976674572,-0.005562934478959128,-0.01625471820694165,-0.031796591705689554,-0.009816508122701514,0.010661483881781463,0.00190523031828088,3.504620148475443
117,0.03680707957693907,168.93666666666667,150.26333333333332,0.5239788057442635,0.05530661727808879,1244.5833333333333,0.0,1551.6,0.000292178129646192,0.0,0.0,0.0,-536.8559473281185,88.7428411221523,10.8363495817266,0.9496863774524286,-14.421701021521615,-3.7322860963013214,-8.41572237330795,2.0982159776154026,-9.906016613060537,-5.092295656479219,-2.5104709074044327,-4.876778060134117,-6.377067413016757,0.2009974451529856,-0.005402434019064894,-0.00702089696315543,-0.0548998449783542,-0.05893687897551726,0.10152306070011416,-0.03223292183801354,-0.01775727443481307,-0.03348430810531615,-0.04842777721313632,-0.00045246721217388595,-0.07247123219419672,-0.024015766999045222,0.010648417743726171,-0.02721540478075261,-0.04973154285328466,0.005368547724268732,0.02706630926442621,0.014085717478219018,0.022664659238363083,-0.00756066390078327,-0.003611839193888457,-0.01573778645344228,-0.029467567820763943,0.00794406011548344,0.03226306967766744,0.0017616739845034732,2.7675789186201207
118,0.03251639833976836,158.85507246376812,145.72826086956522,0.6940254828970402,0.04965639509624229,1005.3215579710145,0.0,1302.608695652174,0.0002480477791890249,0.0,0.0,0.0,-554.2888700393228,83.45833134939764,0.01569145745664476,8.223670398686258,-16.744000112938732,-5.215028420704517,-11.476401908958556,-3.6389982220351484,-5.272565378163267,-1.606057836152162,-3.7464546120543316,-3.320942547916736,-5.274429334933071,-0.224991634618416,-0.14114536222801463,0.11754089648042294,-0.030636108776961168,-0.03519512205470921,0.06743152783385105,-0.003312485505888704,0.028877277543372333,0.05658342714108381,0.03135429945211938,0.05210492076649813,-0.007126379563882174,-0.04905721919312348,0.018706536878021658,-0.009403437602615538,-0.031198019434022742,0.008463709517719782,-0.03670484104436664,-0.05257453423551613,0.010841361283426651,0.03759480155008317,0.0031230581046780928,0.03666964988672176,0.02141020677006126,-0.017788436395792046,0.00383512814017071,0.0018082134131205145,4.278909350830355
119,0.03179558785932531,168.34157303370787,150.52808988764045,0.5738782247911288,0.048255504935521804,1234.2696629213483,0.0,1580.4943820224719,0.00023837454182838863,0.0,0.0,0.0,-541.8728585378587,71.24635957779766,1.614028352453727,9.520099210108341,-20.315805580186545,0.561466563880218,-10.68398064794264,-2.1370768520302073,-7.937842913772167,-5.13318143331208,-3.44501027370134,-3.844830150164438,-3.2734719690290843,-0.021052508148452335,-0.1201744171509939,0.052284795965378564,0.07452549111819473,-0.026926469332549344,0.025799615133893717,-0.006608186750590266,0.034724523124653316,0.023876992680047084,-0.004590601078342943,-0.005909439861851448,-0.006322512095391015,-0.004930059756612201,0.0821352872488791,0.04029482297485211,-0.023368260262785427,-0.014561258518904432,-0.03862170390239412,-0.005002345191445293,-0.0026106717816678855,-0.009143936571280336,0.003067390185727727,-0.01224355063351158,-0.02801095264914859,0.00183306978555065,0.016025097541703164,0.0018444347471667864,3.7377399662954445
12,0.02950988902189854,145.369918699187,134.0487804878049,0.7362060855306656,0.04471176849793459,719.385162601626,0.0,1241.30081300813,0.00018694413312467755,0.0,0.0,0.0,-557.4941576644572,103.76031957272778,-18.812060667544262,9.47571885477249,-9.137747511279311,-14.591014636597894,-5.313943411004477,-8.73804049496133,3.0199777636899268,5.921688683935063,-0.6438697663800947,-2.4776469200830213,0.8357056778231415,0.5342507455933678,0.04164222998488915,0.0775710541182678,-0.046255840875153706,0.029580869667783696,-0.012738922424621706,0.009859171897043289,0.01806422975558828,-0.036644586495367476,-0.049211278231179406,-0.013542994714575481,-0.025108032948138525,-0.021749088198022737,-0.03763596034241837,-0.06478613616281846,0.043982677116147145,-0.020432105233000646,-0.031702904928514804,0.009692769456346327,0.0011952661851638677,0.007226024786247432,-0.03178478602225414,0.019833585997415394,0.06126339094200113,0.03324289902018101,-0.01851148438311467,0.002934857071362165,5.341704583368355
